file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxJavaLeakFragment.java,com.chiclaim.rxjava.operator.RxJavaLeakFragment$Anonymous2,call/1[java.lang.Object],false,71,0,1,0,1,1,2,3,0,0,1,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,3,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-base\NotificationDemo\src\main\java\sample2\module\chiclaim\com\notification\SecondActivity.java,sample2.module.chiclaim.com.notification.SecondActivity,sendNotification/1[sample2.module.chiclaim.com.notification.View],false,44,6,0,0,0,1,8,7,0,4,1,8,0,0,0,0,0,0,2,2,4,0,0,0,0,0,32,1,0,true
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-base\NotificationDemo\src\main\java\sample2\module\chiclaim\com\notification\SecondActivity.java,sample2.module.chiclaim.com.notification.SecondActivity,sendNotificationForBack2/0,false,101,6,1,1,0,1,10,14,0,5,0,10,0,0,0,0,0,0,4,2,5,0,0,0,0,0,19,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-base\NotificationDemo\src\main\java\sample2\module\chiclaim\com\notification\SecondActivity.java,sample2.module.chiclaim.com.notification.SecondActivity,startMain/1[sample2.module.chiclaim.com.notification.View],false,29,3,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-base\NotificationDemo\src\main\java\sample2\module\chiclaim\com\notification\SecondActivity.java,sample2.module.chiclaim.com.notification.SecondActivity,onCreate/1[sample2.module.chiclaim.com.notification.Bundle],false,24,2,0,0,0,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-base\NotificationDemo\src\main\java\sample2\module\chiclaim\com\notification\SecondActivity.java,sample2.module.chiclaim.com.notification.SecondActivity,startSelf/1[sample2.module.chiclaim.com.notification.View],false,33,3,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-base\NotificationDemo\src\main\java\sample2\module\chiclaim\com\notification\SecondActivity.java,sample2.module.chiclaim.com.notification.SecondActivity,sendNotificationForBack/1[sample2.module.chiclaim.com.notification.View],false,73,2,1,0,1,1,3,4,0,0,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,true
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-base\NotificationDemo\src\main\java\sample2\module\chiclaim\com\notification\SecondActivity.java,sample2.module.chiclaim.com.notification.SecondActivity,sendNotificationForBack1/0,false,81,6,0,0,0,1,11,14,0,5,0,11,0,0,0,0,0,0,2,2,5,0,0,0,0,0,22,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxJavaLeakFragment.java,com.chiclaim.rxjava.operator.RxJavaLeakFragment$Anonymous1,call/1[java.lang.Long],false,65,0,0,0,0,1,2,4,1,0,1,2,0,0,0,0,0,0,4,0,0,1,0,0,0,0,5,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-java\jvm\jvm-sample\src\Test.java,Test,main/1[java.lang.String[]],false,4,3,1,0,1,1,4,7,0,0,1,4,1,1,0,0,0,0,4,0,0,1,0,0,0,0,4,9,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-java\jvm\jvm-sample\src\Test.java,Test,printName/1[java.lang.Class],false,16,0,1,1,0,2,6,6,0,0,1,6,0,0,0,0,0,0,3,0,0,3,1,0,0,0,4,10,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxJavaLeakFragment.java,com.chiclaim.rxjava.operator.RxJavaLeakFragment$Anonymous4,call/1[com.chiclaim.rxjava.operator.Response],false,100,2,1,0,1,1,3,4,0,1,1,3,0,0,0,0,0,1,2,0,1,1,0,0,0,0,7,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxJavaLeakFragment.java,com.chiclaim.rxjava.operator.RxJavaLeakFragment$Anonymous3,call/1[java.lang.Throwable],false,76,0,4,0,4,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxThreadFragment.java,com.chiclaim.rxjava.operator.RxThreadFragment,rxThread0/0,false,31,5,2,0,2,1,7,31,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,2,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxThreadFragment.java,com.chiclaim.rxjava.operator.RxThreadFragment,rxThread2/0,false,127,5,3,1,2,1,7,58,0,3,0,7,0,0,0,0,0,0,0,0,3,0,0,9,0,0,13,2,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxThreadFragment.java,com.chiclaim.rxjava.operator.RxThreadFragment,"onCreateView/3[com.chiclaim.rxjava.operator.LayoutInflater,com.chiclaim.rxjava.operator.ViewGroup,com.chiclaim.rxjava.operator.Bundle]",false,213,5,0,0,0,1,1,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxThreadFragment.java,com.chiclaim.rxjava.operator.RxThreadFragment,"onViewCreated/2[com.chiclaim.rxjava.operator.View,com.chiclaim.rxjava.operator.Bundle]",false,219,3,0,0,0,1,3,15,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxThreadFragment.java,com.chiclaim.rxjava.operator.RxThreadFragment,rxThread1/0,false,83,5,3,1,2,1,7,34,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,15,2,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-kotlin\kotlin-sample\kotlin-in-action\src\lambda\Button.java,lambda.Button$OnClickListener,click/0,false,19,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\SearchDebounceFragment.java,com.chiclaim.rxjava.operator.SearchDebounceFragment,"onCreateView/3[com.chiclaim.rxjava.operator.LayoutInflater,com.chiclaim.rxjava.operator.ViewGroup,com.chiclaim.rxjava.operator.Bundle]",false,47,5,0,0,0,1,1,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\SearchDebounceFragment.java,com.chiclaim.rxjava.operator.SearchDebounceFragment,"onViewCreated/2[com.chiclaim.rxjava.operator.View,com.chiclaim.rxjava.operator.Bundle]",false,52,8,0,0,0,1,11,33,0,0,2,11,0,0,0,0,0,0,0,1,4,0,0,4,0,0,27,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\SearchDebounceFragment.java,com.chiclaim.rxjava.operator.SearchDebounceFragment,onDestroy/0,false,138,0,0,0,0,2,3,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-java\jvm\jvm-sample\src\execute_bytecode\MyPrinter.java,execute_bytecode.MyPrinter,main/1[java.lang.String[]],false,45,1,2,0,2,1,1,4,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5,9,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-java\jvm\jvm-sample\src\execute_bytecode\MyPrinter.java,execute_bytecode.MyPrinter,println/1[java.io.Serializable],false,37,0,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-java\jvm\jvm-sample\src\execute_bytecode\MyPrinter.java,execute_bytecode.MyPrinter,println/1[char[]],false,41,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\cross-platform-h5\android-h5-file-upload\app\src\main\java\com\chiclaim\webview\AppChooserActivity.java,com.chiclaim.webview.AppChooserActivity,onCreateOptionsMenu/1[com.chiclaim.webview.Menu],false,45,1,0,0,0,1,2,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\cross-platform-h5\android-h5-file-upload\app\src\main\java\com\chiclaim\webview\AppChooserActivity.java,com.chiclaim.webview.AppChooserActivity,onOptionsItemSelected/1[com.chiclaim.webview.MenuItem],false,52,1,0,0,0,2,2,7,2,1,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,8,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\cross-platform-h5\android-h5-file-upload\app\src\main\java\com\chiclaim\webview\AppChooserActivity.java,com.chiclaim.webview.AppChooserActivity,onCreate/1[com.chiclaim.webview.Bundle],false,32,2,1,0,1,2,7,8,0,0,1,7,0,0,0,1,0,0,1,0,0,0,1,0,0,0,15,4,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\CustomViewPager.java,com.module.chiclaim.com.fragment.CustomViewPager,onInterceptTouchEvent/1[com.module.chiclaim.com.fragment.MotionEvent],false,22,2,1,0,1,1,2,3,1,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,9,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\CustomViewPager.java,com.module.chiclaim.com.fragment.CustomViewPager,onTouchEvent/1[com.module.chiclaim.com.fragment.MotionEvent],false,17,2,1,0,1,1,2,3,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\CustomViewPager.java,com.module.chiclaim.com.fragment.CustomViewPager,IsSwipeAllowed/1[com.module.chiclaim.com.fragment.MotionEvent],false,27,1,2,2,0,7,4,20,3,1,1,4,0,0,0,3,1,0,0,3,2,1,3,0,0,0,17,2,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\CustomViewPager.java,com.module.chiclaim.com.fragment.CustomViewPager,"CustomViewPager/2[com.module.chiclaim.com.fragment.Context,com.module.chiclaim.com.fragment.AttributeSet]",true,12,2,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView,"init/2[com.chiclaim.customview.compat.Context,com.chiclaim.customview.compat.AttributeSet]",false,79,9,3,3,0,8,28,93,0,12,2,28,0,0,0,6,1,0,1,29,21,0,2,4,0,0,66,2,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView,"EditItemView/3[com.chiclaim.customview.compat.Context,com.chiclaim.customview.compat.AttributeSet,int]",true,53,4,1,0,1,1,1,4,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView,EditItemView/1[com.chiclaim.customview.compat.Context],true,43,2,1,0,1,1,1,4,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView,setOnEditViewClick/1[com.chiclaim.customview.compat.EditItemView.OnEditViewClick],false,58,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView,getEditView/0,false,75,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView,minus/0,false,67,0,0,0,0,1,5,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView,"EditItemView/2[com.chiclaim.customview.compat.Context,com.chiclaim.customview.compat.AttributeSet]",true,48,4,1,0,1,1,1,4,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView,plus/0,false,62,0,0,0,0,1,5,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\create\ServerException.java,com.chiclaim.rxjava.operator.create.ServerException,"ServerException/2[java.lang.String,java.lang.String]",true,9,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\create\ServerException.java,com.chiclaim.rxjava.operator.create.ServerException,setErrorCode/1[java.lang.String],false,17,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\create\ServerException.java,com.chiclaim.rxjava.operator.create.ServerException,getErrorCode/0,false,13,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\create\ServerException.java,com.chiclaim.rxjava.operator.create.ServerException,getMessage/0,false,22,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\create\ServerException.java,com.chiclaim.rxjava.operator.create.ServerException,setMessage/1[java.lang.String],false,26,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\ProgressView.java,com.chiclaim.customview.animation.basic.ProgressView,"ProgressView/2[com.chiclaim.customview.animation.basic.Context,com.chiclaim.customview.animation.basic.AttributeSet]",true,19,3,1,0,1,1,1,4,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\ProgressView.java,com.chiclaim.customview.animation.basic.ProgressView,setAnimation/1[com.chiclaim.customview.animation.basic.AttributeSet],false,30,3,3,2,1,3,6,15,0,3,1,6,1,1,0,2,0,0,4,4,5,2,1,0,0,0,28,2,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\ProgressView.java,com.chiclaim.customview.animation.basic.ProgressView,"ProgressView/3[com.chiclaim.customview.animation.basic.Context,com.chiclaim.customview.animation.basic.AttributeSet,int]",true,24,3,1,0,1,1,1,4,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\ProgressView.java,com.chiclaim.customview.animation.basic.ProgressView,cancelAnimation/0,false,68,0,0,0,0,2,1,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\ProgressView.java,com.chiclaim.customview.animation.basic.ProgressView,toggleAnimation/0,false,74,1,2,1,1,4,4,10,0,0,0,4,1,2,0,1,0,0,0,0,0,0,2,0,0,0,5,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\ProgressView.java,com.chiclaim.customview.animation.basic.ProgressView,startAnimation/0,false,46,1,2,1,1,1,1,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\ProgressView.java,com.chiclaim.customview.animation.basic.ProgressView,"startAnimation/2[int,int]",false,50,3,4,3,1,2,4,14,0,0,2,4,1,0,0,1,0,0,0,4,1,0,1,1,0,0,11,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\ViewPagerActivity.java,com.module.chiclaim.com.fragment.ViewPagerActivity,onCreate/1[com.module.chiclaim.com.fragment.Bundle],false,33,8,1,0,1,2,18,36,0,8,1,18,0,0,1,0,0,2,0,3,8,4,1,2,0,0,38,4,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\PropertyArgbEvaluateFragment.java,com.chiclaim.customview.animation.basic.PropertyArgbEvaluateFragment,getLayoutId/0,false,17,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\PropertyArgbEvaluateFragment.java,com.chiclaim.customview.animation.basic.PropertyArgbEvaluateFragment,initViews/1[com.chiclaim.customview.animation.basic.View],false,22,2,1,0,1,1,4,6,0,0,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,4,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\PropertyArgbEvaluateFragment.java,com.chiclaim.customview.animation.basic.PropertyArgbEvaluateFragment,onClick/1[com.chiclaim.customview.animation.basic.View],false,33,3,0,0,0,2,7,18,0,1,1,7,0,0,0,0,0,0,0,3,1,0,1,1,0,0,12,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\FragmentLifecycle.java,com.module.chiclaim.com.fragment.FragmentLifecycle,onStop/0,false,87,1,1,0,1,1,3,4,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\FragmentLifecycle.java,com.module.chiclaim.com.fragment.FragmentLifecycle,onResume/0,false,75,1,1,0,1,1,3,4,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\FragmentLifecycle.java,com.module.chiclaim.com.fragment.FragmentLifecycle,onDestroy/0,false,99,1,1,0,1,1,3,4,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\FragmentLifecycle.java,com.module.chiclaim.com.fragment.FragmentLifecycle,"onCreateView/3[com.module.chiclaim.com.fragment.LayoutInflater,com.module.chiclaim.com.fragment.ViewGroup,com.module.chiclaim.com.fragment.Bundle]",false,40,6,1,0,1,1,3,4,1,0,3,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,14,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\FragmentLifecycle.java,com.module.chiclaim.com.fragment.FragmentLifecycle,onAttach/1[com.module.chiclaim.com.fragment.Context],false,21,2,1,0,1,1,3,4,0,0,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\FragmentLifecycle.java,com.module.chiclaim.com.fragment.FragmentLifecycle,onDetach/0,false,105,1,1,0,1,1,3,4,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\FragmentLifecycle.java,com.module.chiclaim.com.fragment.FragmentLifecycle,getState/0,false,118,0,0,0,0,1,7,7,1,1,0,7,0,0,0,0,0,0,5,0,1,0,0,0,0,0,9,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\FragmentLifecycle.java,com.module.chiclaim.com.fragment.FragmentLifecycle,onActivityCreated/1[com.module.chiclaim.com.fragment.Bundle],false,63,3,1,0,1,1,3,4,0,0,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\FragmentLifecycle.java,com.module.chiclaim.com.fragment.FragmentLifecycle,onStart/0,false,69,1,1,0,1,1,3,4,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\FragmentLifecycle.java,com.module.chiclaim.com.fragment.FragmentLifecycle,onDestroyView/0,false,93,1,1,0,1,1,3,4,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\FragmentLifecycle.java,com.module.chiclaim.com.fragment.FragmentLifecycle,onCreate/1[com.module.chiclaim.com.fragment.Bundle],false,27,3,1,0,1,2,4,9,0,1,1,4,0,0,0,1,0,3,4,0,1,3,1,0,0,0,13,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\FragmentLifecycle.java,com.module.chiclaim.com.fragment.FragmentLifecycle,onSaveInstanceState/1[com.module.chiclaim.com.fragment.Bundle],false,112,2,1,0,1,1,4,5,0,0,1,4,0,0,0,0,0,1,3,0,0,1,0,0,0,0,11,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\FragmentLifecycle.java,com.module.chiclaim.com.fragment.FragmentLifecycle,onPause/0,false,81,1,1,0,1,1,3,4,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\FragmentLifecycle.java,com.module.chiclaim.com.fragment.FragmentLifecycle,"onViewCreated/2[com.module.chiclaim.com.fragment.View,com.module.chiclaim.com.fragment.Bundle]",false,46,5,1,0,1,1,6,15,0,1,2,6,0,0,0,0,0,1,2,0,1,0,0,1,0,0,17,1,0,false
