file,class,method,variable,usage
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-java\java-core\src\com\chiclaim\threads\ThreadPoolRejectPolicy.java,com.chiclaim.threads.ThreadPoolRejectPolicy,testAbortPolicy/0,es,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-java\java-core\src\com\chiclaim\threads\ThreadPoolRejectPolicy.java,com.chiclaim.threads.ThreadPoolRejectPolicy,testCallerRunsPolicy/0,taskCount,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-java\java-core\src\com\chiclaim\threads\ThreadPoolRejectPolicy.java,com.chiclaim.threads.ThreadPoolRejectPolicy,testCallerRunsPolicy/0,index,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-java\java-core\src\com\chiclaim\threads\ThreadPoolRejectPolicy.java,com.chiclaim.threads.ThreadPoolRejectPolicy,testCallerRunsPolicy/0,i,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-java\java-core\src\com\chiclaim\threads\ThreadPoolRejectPolicy.java,com.chiclaim.threads.ThreadPoolRejectPolicy,testCallerRunsPolicy/0,es,3
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-java\java-core\src\com\chiclaim\threads\ThreadPoolRejectPolicy.java,com.chiclaim.threads.ThreadPoolRejectPolicy,testDiscardPolicy/0,taskCount,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-java\java-core\src\com\chiclaim\threads\ThreadPoolRejectPolicy.java,com.chiclaim.threads.ThreadPoolRejectPolicy,testDiscardPolicy/0,index,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-java\java-core\src\com\chiclaim\threads\ThreadPoolRejectPolicy.java,com.chiclaim.threads.ThreadPoolRejectPolicy,testDiscardPolicy/0,i,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-java\java-core\src\com\chiclaim\threads\ThreadPoolRejectPolicy.java,com.chiclaim.threads.ThreadPoolRejectPolicy,testDiscardPolicy/0,es,3
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxThreadFragment.java,com.chiclaim.rxjava.operator.RxThreadFragment$Anonymous17,call/1[java.lang.String],s,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\view\RectView.java,com.chiclaim.customview.view.RectView,onDraw/1[com.chiclaim.customview.view.Canvas],canvas,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\view\RectView.java,com.chiclaim.customview.view.RectView,"onMeasure/2[int,int]",heightMeasureSpec,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\view\RectView.java,com.chiclaim.customview.view.RectView,"onMeasure/2[int,int]",widthMeasureSpec,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\view\RectView.java,com.chiclaim.customview.view.RectView,"RectView/2[com.chiclaim.customview.view.Context,com.chiclaim.customview.view.AttributeSet]",context,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\view\RectView.java,com.chiclaim.customview.view.RectView,"RectView/2[com.chiclaim.customview.view.Context,com.chiclaim.customview.view.AttributeSet]",attrs,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\view\RectView.java,com.chiclaim.customview.view.RectView,getSize/1[int],mode,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\view\RectView.java,com.chiclaim.customview.view.RectView,getSize/1[int],size,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\view\RectView.java,com.chiclaim.customview.view.RectView,getSize/1[int],measureSpec,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\view\RectView.java,com.chiclaim.customview.view.RectView,"RectView/3[com.chiclaim.customview.view.Context,com.chiclaim.customview.view.AttributeSet,int]",context,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\view\RectView.java,com.chiclaim.customview.view.RectView,"RectView/3[com.chiclaim.customview.view.Context,com.chiclaim.customview.view.AttributeSet,int]",defStyleAttr,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\view\RectView.java,com.chiclaim.customview.view.RectView,"RectView/3[com.chiclaim.customview.view.Context,com.chiclaim.customview.view.AttributeSet,int]",attrs,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\view\RectView.java,com.chiclaim.customview.view.RectView,RectView/1[com.chiclaim.customview.view.Context],context,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxThreadFragment.java,com.chiclaim.rxjava.operator.RxThreadFragment$Anonymous18,call/1[java.lang.String],s,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxThreadFragment.java,com.chiclaim.rxjava.operator.RxThreadFragment$Anonymous15,call/1[java.lang.String],s,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxThreadFragment.java,com.chiclaim.rxjava.operator.RxThreadFragment$Anonymous16,call/1[java.lang.String],s,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxThreadFragment.java,com.chiclaim.rxjava.operator.RxThreadFragment$Anonymous10,call/1[java.lang.Throwable],throwable,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxJavaLeakFragment.java,com.chiclaim.rxjava.operator.RxJavaLeakFragment,onClick/1[com.chiclaim.rxjava.operator.View],v,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxJavaLeakFragment.java,com.chiclaim.rxjava.operator.RxJavaLeakFragment,"onCreateView/3[com.chiclaim.rxjava.operator.LayoutInflater,com.chiclaim.rxjava.operator.ViewGroup,com.chiclaim.rxjava.operator.Bundle]",container,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxJavaLeakFragment.java,com.chiclaim.rxjava.operator.RxJavaLeakFragment,"onCreateView/3[com.chiclaim.rxjava.operator.LayoutInflater,com.chiclaim.rxjava.operator.ViewGroup,com.chiclaim.rxjava.operator.Bundle]",savedInstanceState,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxJavaLeakFragment.java,com.chiclaim.rxjava.operator.RxJavaLeakFragment,"onCreateView/3[com.chiclaim.rxjava.operator.LayoutInflater,com.chiclaim.rxjava.operator.ViewGroup,com.chiclaim.rxjava.operator.Bundle]",inflater,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxJavaLeakFragment.java,com.chiclaim.rxjava.operator.RxJavaLeakFragment,"onViewCreated/2[com.chiclaim.rxjava.operator.View,com.chiclaim.rxjava.operator.Bundle]",savedInstanceState,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxJavaLeakFragment.java,com.chiclaim.rxjava.operator.RxJavaLeakFragment,"onViewCreated/2[com.chiclaim.rxjava.operator.View,com.chiclaim.rxjava.operator.Bundle]",view,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\SearchDebounceFragment.java,com.chiclaim.rxjava.operator.SearchDebounceFragment$Anonymous4,call/1[java.lang.Throwable],throwable,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\SearchDebounceFragment.java,com.chiclaim.rxjava.operator.SearchDebounceFragment$Anonymous3,call/1[java.util.List<java.lang.String>],strings,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\SearchDebounceFragment.java,com.chiclaim.rxjava.operator.SearchDebounceFragment$Anonymous2,call/1[java.lang.CharSequence],charSequence,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\SearchDebounceFragment.java,com.chiclaim.rxjava.operator.SearchDebounceFragment$Anonymous1,call/1[java.lang.CharSequence],charSequence,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxThreadFragment.java,com.chiclaim.rxjava.operator.RxThreadFragment$Anonymous2,call/1[java.lang.String],s,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\api\ApiServiceFactory.java,com.chiclaim.rxjava.api.ApiServiceFactory$Anonymous1,intercept/1[com.chiclaim.rxjava.api.RequestFacade],request,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxThreadFragment.java,com.chiclaim.rxjava.operator.RxThreadFragment$Anonymous3,call/1[java.lang.String],s,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxThreadFragment.java,com.chiclaim.rxjava.operator.RxThreadFragment$Anonymous4,call/1[java.lang.String],s,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxThreadFragment.java,com.chiclaim.rxjava.operator.RxThreadFragment$Anonymous5,call/1[java.lang.Throwable],throwable,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\TryWhenFragment.java,com.chiclaim.rxjava.operator.TryWhenFragment,onClick/1[com.chiclaim.rxjava.operator.View],v,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\TryWhenFragment.java,com.chiclaim.rxjava.operator.TryWhenFragment,"onCreateView/3[com.chiclaim.rxjava.operator.LayoutInflater,com.chiclaim.rxjava.operator.ViewGroup,com.chiclaim.rxjava.operator.Bundle]",container,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\TryWhenFragment.java,com.chiclaim.rxjava.operator.TryWhenFragment,"onCreateView/3[com.chiclaim.rxjava.operator.LayoutInflater,com.chiclaim.rxjava.operator.ViewGroup,com.chiclaim.rxjava.operator.Bundle]",savedInstanceState,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\TryWhenFragment.java,com.chiclaim.rxjava.operator.TryWhenFragment,"onCreateView/3[com.chiclaim.rxjava.operator.LayoutInflater,com.chiclaim.rxjava.operator.ViewGroup,com.chiclaim.rxjava.operator.Bundle]",inflater,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\TryWhenFragment.java,com.chiclaim.rxjava.operator.TryWhenFragment,"onViewCreated/2[com.chiclaim.rxjava.operator.View,com.chiclaim.rxjava.operator.Bundle]",savedInstanceState,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\TryWhenFragment.java,com.chiclaim.rxjava.operator.TryWhenFragment,"onViewCreated/2[com.chiclaim.rxjava.operator.View,com.chiclaim.rxjava.operator.Bundle]",view,3
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-kotlin\kotlin-sample\kotlin-in-action\src\lambda\Button.java,lambda.Button,setOnClickListener/1[lambda.Button.OnClickListener],listener,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-kotlin\kotlin-sample\kotlin-in-action\src\lambda\Button.java,lambda.Button,setCallback/1[lambda.KotlinInterface],callback,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView$Anonymous3,onClick/1[com.chiclaim.customview.compat.View],v,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView$Anonymous2,afterTextChanged/1[com.chiclaim.customview.compat.Editable],s,3
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView$Anonymous2,afterTextChanged/1[com.chiclaim.customview.compat.Editable],e,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView$Anonymous2,"onTextChanged/4[java.lang.CharSequence,int,int,int]",s,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView$Anonymous2,"onTextChanged/4[java.lang.CharSequence,int,int,int]",before,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView$Anonymous2,"onTextChanged/4[java.lang.CharSequence,int,int,int]",start,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView$Anonymous2,"onTextChanged/4[java.lang.CharSequence,int,int,int]",count,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView$Anonymous2,"beforeTextChanged/4[java.lang.CharSequence,int,int,int]",s,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView$Anonymous2,"beforeTextChanged/4[java.lang.CharSequence,int,int,int]",start,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView$Anonymous2,"beforeTextChanged/4[java.lang.CharSequence,int,int,int]",count,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView$Anonymous2,"beforeTextChanged/4[java.lang.CharSequence,int,int,int]",after,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView$Anonymous1,onClick/1[com.chiclaim.customview.compat.View],v,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\MainActivity.java,com.chiclaim.rxjava.MainActivity,onCreate/1[com.chiclaim.rxjava.Bundle],savedInstanceState,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\MainActivity.java,com.chiclaim.rxjava.MainActivity,onCreate/1[com.chiclaim.rxjava.Bundle],actionBar,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\MainActivity.java,com.chiclaim.rxjava.MainActivity,onCreate/1[com.chiclaim.rxjava.Bundle],ft,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-base\Gist\app\src\main\java\com\chiclaim\gist\IntentHelper.java,com.chiclaim.gist.IntentHelper,"intentAvailable/2[com.chiclaim.gist.Context,com.chiclaim.gist.Intent]",context,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-base\Gist\app\src\main\java\com\chiclaim\gist\IntentHelper.java,com.chiclaim.gist.IntentHelper,"intentAvailable/2[com.chiclaim.gist.Context,com.chiclaim.gist.Intent]",intent,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-base\Gist\app\src\main\java\com\chiclaim\gist\IntentHelper.java,com.chiclaim.gist.IntentHelper,"intentAvailable/2[com.chiclaim.gist.Context,com.chiclaim.gist.Intent]",activityInfo,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-base\Gist\app\src\main\java\com\chiclaim\gist\IntentHelper.java,com.chiclaim.gist.IntentHelper,"start/3[com.chiclaim.gist.Context,java.lang.String,java.lang.String]",targetActivity,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-base\Gist\app\src\main\java\com\chiclaim\gist\IntentHelper.java,com.chiclaim.gist.IntentHelper,"start/3[com.chiclaim.gist.Context,java.lang.String,java.lang.String]",context,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-base\Gist\app\src\main\java\com\chiclaim\gist\IntentHelper.java,com.chiclaim.gist.IntentHelper,"start/3[com.chiclaim.gist.Context,java.lang.String,java.lang.String]",packageName,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-base\Gist\app\src\main\java\com\chiclaim\gist\IntentHelper.java,com.chiclaim.gist.IntentHelper,"start/3[com.chiclaim.gist.Context,java.lang.String,java.lang.String]",intent,3
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-base\Gist\app\src\main\java\com\chiclaim\gist\IntentHelper.java,com.chiclaim.gist.IntentHelper,"startBrowser/2[com.chiclaim.gist.Context,java.lang.String]",context,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-base\Gist\app\src\main\java\com\chiclaim\gist\IntentHelper.java,com.chiclaim.gist.IntentHelper,"startBrowser/2[com.chiclaim.gist.Context,java.lang.String]",content_url,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-base\Gist\app\src\main\java\com\chiclaim\gist\IntentHelper.java,com.chiclaim.gist.IntentHelper,"startBrowser/2[com.chiclaim.gist.Context,java.lang.String]",intent,4
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-base\Gist\app\src\main\java\com\chiclaim\gist\IntentHelper.java,com.chiclaim.gist.IntentHelper,"startBrowser/2[com.chiclaim.gist.Context,java.lang.String]",url,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-base\Gist\app\src\main\java\com\chiclaim\gist\IntentHelper.java,com.chiclaim.gist.IntentHelper,"start/2[com.chiclaim.gist.Context,com.chiclaim.gist.Intent]",context,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-base\Gist\app\src\main\java\com\chiclaim\gist\IntentHelper.java,com.chiclaim.gist.IntentHelper,"start/2[com.chiclaim.gist.Context,com.chiclaim.gist.Intent]",intent,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-base\Gist\app\src\main\java\com\chiclaim\gist\IntentHelper.java,com.chiclaim.gist.IntentHelper,"startDial/2[com.chiclaim.gist.Context,java.lang.String]",data,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-base\Gist\app\src\main\java\com\chiclaim\gist\IntentHelper.java,com.chiclaim.gist.IntentHelper,"startDial/2[com.chiclaim.gist.Context,java.lang.String]",context,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-base\Gist\app\src\main\java\com\chiclaim\gist\IntentHelper.java,com.chiclaim.gist.IntentHelper,"startDial/2[com.chiclaim.gist.Context,java.lang.String]",phoneNum,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-base\Gist\app\src\main\java\com\chiclaim\gist\IntentHelper.java,com.chiclaim.gist.IntentHelper,"startDial/2[com.chiclaim.gist.Context,java.lang.String]",intent,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxThreadFragment.java,com.chiclaim.rxjava.operator.RxThreadFragment$Anonymous7,call/1[java.lang.String],string,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxThreadFragment.java,com.chiclaim.rxjava.operator.RxThreadFragment$Anonymous7,call/1[java.lang.String],reverse,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxThreadFragment.java,com.chiclaim.rxjava.operator.RxThreadFragment$Anonymous8,call/1[java.lang.String],s,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxThreadFragment.java,com.chiclaim.rxjava.operator.RxThreadFragment$Anonymous8,call/1[java.lang.String],reverse,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView$Anonymous4,onClick/1[com.chiclaim.customview.compat.View],v,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxThreadFragment.java,com.chiclaim.rxjava.operator.RxThreadFragment$Anonymous9,call/1[java.lang.String],s,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\MZEditText.java,com.chiclaim.customview.compat.MZEditText,MZEditText/1[com.chiclaim.customview.compat.Context],context,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\MZEditText.java,com.chiclaim.customview.compat.MZEditText,setExtraWidth/1[int],extraWidth,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\MZEditText.java,com.chiclaim.customview.compat.MZEditText,"MZEditText/3[com.chiclaim.customview.compat.Context,com.chiclaim.customview.compat.AttributeSet,int]",context,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\MZEditText.java,com.chiclaim.customview.compat.MZEditText,"MZEditText/3[com.chiclaim.customview.compat.Context,com.chiclaim.customview.compat.AttributeSet,int]",defStyleAttr,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\MZEditText.java,com.chiclaim.customview.compat.MZEditText,"MZEditText/3[com.chiclaim.customview.compat.Context,com.chiclaim.customview.compat.AttributeSet,int]",attrs,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\MZEditText.java,com.chiclaim.customview.compat.MZEditText,"MZEditText/2[com.chiclaim.customview.compat.Context,com.chiclaim.customview.compat.AttributeSet]",context,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\MZEditText.java,com.chiclaim.customview.compat.MZEditText,"MZEditText/2[com.chiclaim.customview.compat.Context,com.chiclaim.customview.compat.AttributeSet]",attrs,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\MZEditText.java,com.chiclaim.customview.compat.MZEditText,"onMeasure/2[int,int]",heightMeasureSpec,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\MZEditText.java,com.chiclaim.customview.compat.MZEditText,"onMeasure/2[int,int]",widthMeasureSpec,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView$OnEditViewClick,onClick/1[int],which,0
