file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-java\java-core\src\com\chiclaim\generic\InheritanceGenerics.java,com.chiclaim.generic.BoxSubtype,class,2,3,1,2,0,2,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\ObservableDependencyFragment.java,com.chiclaim.rxjava.operator.ObservableDependencyFragment$Anonymous6,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,-1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\ObservableDependencyFragment.java,com.chiclaim.rxjava.operator.ObservableDependencyFragment$Anonymous4,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-dagger2\dagger2-sample\app\src\main\java\com\chiclaim\dagger\sample\view\AddMenuBalanceActivity.java,com.chiclaim.dagger.sample.view.AddMenuBalanceActivity,class,5,5,0,5,1,2,0,6,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,20,1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\ObservableDependencyFragment.java,com.chiclaim.rxjava.operator.ObservableDependencyFragment$Anonymous5,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-kotlin\kotlin-sample\kotlin-in-action\src\generic\java_generic\bean\Fruit.java,generic.java_generic.bean.Fruit,class,1,4,3,1,0,2,2,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\HttpWithTokenFragment.java,com.chiclaim.rxjava.operator.HttpWithTokenFragment,class,15,18,3,15,8,3,0,19,9,0.6666667,0.33333334,0.33333334,6,0,3,3,0,0,3,0,0,0,3,0,0,3,0,0,1,0,1,86,3,0,0,0,0,2,0,4,0,4,2,3,0,0,41,1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\cross-platform-h5\android-interact-js\src\main\java\com\chiclaim\js\BasicSampleActivity.java,com.chiclaim.js.BasicSampleActivity$Anonymous2$Anonymous4,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\view\ExtendViewActivity.java,com.chiclaim.customview.view.ExtendViewActivity,class,3,4,1,3,1,3,0,2,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\cross-platform-h5\android-interact-js\src\main\java\com\chiclaim\js\BasicSampleActivity.java,com.chiclaim.js.BasicSampleActivity$Anonymous2$Anonymous3,anonymous,1,1,0,1,1,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-butterknife\create-butterknife\butterknife\src\main\java\com\chiclaim\butterknife\MyButterKnife.java,com.chiclaim.butterknife.MyButterKnife,class,2,3,1,2,6,1,0,8,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,1,0,1,0,3,1,3,1,0,0,0,28,1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\cross-platform-h5\android-interact-js\src\main\java\com\chiclaim\js\BasicSampleActivity.java,com.chiclaim.js.BasicSampleActivity$Anonymous2$Anonymous5,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\CombineLatestFragment.java,com.chiclaim.rxjava.operator.CombineLatestFragment$Anonymous1,anonymous,4,4,0,4,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9,-1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-optimization\app\src\main\java\com\chiclaim\optimization\launchstate\LaunchCategoryActivity.java,com.chiclaim.optimization.launchstate.LaunchCategoryActivity,class,2,3,1,2,4,2,0,6,6,0.0,0.0,0.0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,8,0,0,0,0,0,0,0,0,17,1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\transform\FlatMapOperatorFragment.java,com.chiclaim.rxjava.operator.transform.FlatMapOperatorFragment,class,11,15,4,11,11,3,0,23,43,0.8,0.33333334,0.33333334,10,0,3,7,0,0,3,0,0,0,1,0,0,1,0,0,0,0,1,97,5,0,0,0,0,8,1,5,1,5,1,8,0,0,49,1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-kotlin\kotlin-sample\kotlin-in-action\src\data_type\VoidTypeTest.java,data_type.VoidTypeTest,class,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-ipc\app\src\main\java\com\chiclaim\ipc\MainActivity.java,com.chiclaim.ipc.MainActivity$Anonymous1$Anonymous2,anonymous,1,1,0,1,1,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\UseRxJavaRightWayActivity.java,com.chiclaim.rxjava.UseRxJavaRightWayActivity$Anonymous2,anonymous,0,0,0,0,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,-1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\UseRxJavaRightWayActivity.java,com.chiclaim.rxjava.UseRxJavaRightWayActivity$Anonymous1,anonymous,2,2,0,2,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,1,1,0,0,0,0,8,-1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-java\jvm\jvm-sample\src\class_load\classloader\ParentClassLoader.java,class_load.classloader.ParentClassLoader,class,1,2,1,1,2,1,0,3,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,2,0,1,1,0,0,0,7,1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-ipc\app\src\main\java\com\chiclaim\ipc\service\RemoteService.java,com.chiclaim.ipc.service.RemoteService$Anonymous5$Anonymous6,anonymous,1,1,0,1,1,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\view\ColorView.java,com.chiclaim.customview.view.ColorView,class,5,5,0,5,4,2,0,4,6,0.0,0.0,0.0,4,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\ViewAnimationFragment.java,com.chiclaim.customview.animation.ViewAnimationFragment,class,6,6,0,6,7,3,0,6,3,0.0,0.0,0.0,3,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,20,1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-ndk\AndroidNativeDemo\app\src\main\java\com\chiclaim\androidnative\jni\JNIHolder.java,com.chiclaim.androidnative.jni.JNIHolder,class,3,5,2,3,14,1,0,5,66,0.9166667,0.0,0.0,12,1,11,1,0,0,12,0,0,0,1,0,1,0,0,0,0,0,1,28,2,1,0,0,0,4,1,3,1,3,1,0,0,0,37,1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-java\jvm\jvm-sample\src\class_load\LoadClassByApi.java,class_load.LoadClassByApi$Anonymous1,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\FragmentLifecycleActivity.java,com.module.chiclaim.com.fragment.FragmentLifecycleActivity,class,7,12,5,7,16,2,0,28,91,0.9285714,0.0,0.0,14,0,6,0,8,0,14,0,0,0,1,0,0,1,0,0,0,0,0,73,0,0,0,0,0,14,1,2,4,2,1,0,0,0,38,1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-kotlin\kotlin-sample\kotlin-in-action\src\visibility_modifier\modifier_member\MemberModifierJavaTest.java,visibility_modifier.modifier_member.MemberModifierJavaTest,class,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,1,0,1,1,1,0,0,0,0,11,1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\ViewAnimationFrameFragment.java,com.chiclaim.customview.animation.basic.ViewAnimationFrameFragment,class,8,9,1,8,8,3,0,15,1,0.33333334,0.33333334,0.33333334,3,0,1,0,2,0,3,0,0,0,2,0,0,2,0,0,0,0,0,56,1,0,0,0,0,1,1,9,0,9,1,1,0,0,38,1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-java\jvm\jvm-sample\src\class_load\classloader\CipherClass.java,class_load.classloader.CipherClass,class,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\AnimatorFromXmlFragment.java,com.chiclaim.customview.animation.basic.AnimatorFromXmlFragment,class,6,7,1,6,8,3,0,13,1,0.33333334,0.33333334,0.33333334,3,0,1,0,2,0,3,0,0,0,3,0,0,1,0,2,0,0,0,48,1,0,2,0,0,1,2,6,0,6,1,1,0,0,38,1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-kotlin\kotlin-sample\kotlin-in-action\src\visibility_modifier\modifier_class\JavaProtectedClass.java,visibility_modifier.modifier_class.JavaProtectedClass$ProtectedClassExtend2,innerclass,1,1,0,1,1,2,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,12,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-kotlin\kotlin-sample\kotlin-in-action\src\collection\ListJava.java,collection.ListJava$FileContentProcessor,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\ObjectAnimatorValueHolderFragment.java,com.chiclaim.customview.animation.basic.ObjectAnimatorValueHolderFragment$CharacterEvaluate,innerclass,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,4,0,0,0,3,0,0,0,0,0,7,9,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\PropertyAnimInterpolatorFragment.java,com.chiclaim.customview.animation.basic.PropertyAnimInterpolatorFragment,class,4,5,1,4,7,3,0,18,4,0.6875,0.16666667,0.16666667,4,0,2,0,2,0,4,0,0,0,4,0,0,1,0,3,0,0,0,56,1,0,1,0,0,2,3,2,0,4,1,2,0,0,31,1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-java\java-core\src\com\chiclaim\generic\InheritanceGenerics.java,com.chiclaim.generic.Box,class,1,3,2,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\ViewAnimationFrameFragment.java,com.chiclaim.customview.animation.basic.ViewAnimationFrameFragment$Anonymous1,anonymous,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,6,1,0,0,0,0,0,1,1,2,1,0,0,0,0,5,-1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-kotlin\kotlin-sample\kotlin-in-action\src\nullability\UserPresenter.java,nullability.UserPresenter,class,3,4,1,3,6,1,0,5,9,0.5,1.0,1.0,6,0,3,3,0,0,3,0,0,0,1,0,0,1,0,0,1,0,1,23,3,0,0,0,0,4,0,3,0,3,0,0,0,0,17,1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\transform\ConcatFlatMapFragment.java,com.chiclaim.rxjava.operator.transform.ConcatFlatMapFragment$Anonymous10,anonymous,1,1,0,1,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,-1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-retrofit\retrofit-sample\app\src\main\java\com\chiclaim\android\retrofit_sample\source\GitHub.java,com.chiclaim.android.retrofit_sample.source.GitHub,interface,4,4,0,4,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-optimization\app\src\main\java\com\chiclaim\optimization\helper\InitHelper.java,com.chiclaim.optimization.helper.InitHelper$Anonymous1,anonymous,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-java\jvm\jvm-sample\src\class_load\classloader\CipherClassLoader.java,class_load.classloader.CipherClassLoader,class,2,3,1,2,7,2,0,12,4,0.6,0.33333334,0.33333334,5,3,2,2,1,0,3,0,0,0,2,1,0,2,0,0,1,0,2,43,2,1,1,1,1,7,6,15,4,14,1,0,0,0,45,1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-kotlin\kotlin-sample\kotlin-in-action\src\base\ExceptionTest.java,base.ExceptionTest,class,1,1,0,1,4,1,0,4,3,0.0,0.0,0.0,3,1,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,2,21,3,0,0,1,0,0,1,2,0,2,1,0,0,0,16,1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\DrawerLayoutActivity.java,com.module.chiclaim.com.fragment.DrawerLayoutActivity,class,6,8,2,6,4,2,0,13,1,0.33333334,0.33333334,0.33333334,3,0,2,0,1,0,3,0,0,0,1,0,0,0,0,1,0,0,0,24,0,0,0,0,0,0,1,2,0,2,1,0,0,0,32,1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-java\java-core\src\com\chiclaim\annotation\com\chiclaim\utils\TimeUtils.java,com.chiclaim.annotation.com.chiclaim.utils.TimeUtils,class,2,3,1,2,4,1,0,9,6,0.0,0.0,0.0,4,4,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,29,2,0,0,0,1,1,20,8,4,8,0,0,0,0,18,1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-dagger2\dagger2-sample\app\src\main\java\com\chiclaim\dagger\sample\presenter\dagger\AddMenuBalanceComponent.java,com.chiclaim.dagger.sample.presenter.dagger.AddMenuBalanceComponent,interface,5,5,0,5,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\cross-platform-h5\android-h5-file-upload\app\src\main\java\com\chiclaim\webview\AppChooserFragment.java,com.chiclaim.webview.AppChooserFragment$Anonymous1,anonymous,6,6,0,6,11,1,0,16,15,0.0,0.0,0.0,6,0,4,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,62,1,0,4,1,0,6,1,14,1,6,2,0,0,0,46,-1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-dagger2\dagger2-sample\app\src\main\java\com\chiclaim\dagger\sample\dagger\ApplicationModule.java,com.chiclaim.dagger.sample.dagger.ApplicationModule,class,2,4,2,2,2,1,0,0,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,6,17,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\cross-platform-flutter\android_add_flutter\AndroidForFlutter\app\src\main\java\com\chiclaim\android\MainActivity.java,com.chiclaim.android.MainActivity$Anonymous1,anonymous,3,3,0,3,7,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,3,0,0,5,0,3,0,0,2,0,0,0,17,-1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\transform\FlatMapOperatorFragment.java,com.chiclaim.rxjava.operator.transform.FlatMapOperatorFragment$Anonymous3,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\transform\FlatMapOperatorFragment.java,com.chiclaim.rxjava.operator.transform.FlatMapOperatorFragment$Anonymous4,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\transform\FlatMapOperatorFragment.java,com.chiclaim.rxjava.operator.transform.FlatMapOperatorFragment$Anonymous1,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\transform\FlatMapOperatorFragment.java,com.chiclaim.rxjava.operator.transform.FlatMapOperatorFragment$Anonymous2,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-kotlin\kotlin-sample\kotlin-in-action\src\visibility_modifier\modifier_class\ExtendJavaProtectedClass.java,visibility_modifier.modifier_class.UseProtectedJavaClass,class,1,1,0,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\transform\FlatMapOperatorFragment.java,com.chiclaim.rxjava.operator.transform.FlatMapOperatorFragment$Anonymous7,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,-1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\transform\FlatMapOperatorFragment.java,com.chiclaim.rxjava.operator.transform.FlatMapOperatorFragment$Anonymous8,anonymous,3,3,0,3,3,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1,0,2,0,1,1,1,1,0,0,0,21,-1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-java\jvm\jvm-sample\src\class_load\InitState.java,class_load.InitState,class,0,0,0,0,1,1,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,2,0,1,0,0,0,0,3,1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\transform\FlatMapOperatorFragment.java,com.chiclaim.rxjava.operator.transform.FlatMapOperatorFragment$Anonymous5,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,-1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\transform\FlatMapOperatorFragment.java,com.chiclaim.rxjava.operator.transform.FlatMapOperatorFragment$Anonymous6,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\cross-platform-h5\android-interact-js\src\main\java\com\chiclaim\js\WebAppInterface.java,com.chiclaim.js.WebAppInterface,class,2,3,1,2,2,1,0,2,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,19,1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-butterknife\create-butterknife\butterknife\src\androidTest\java\com\chiclaim\processor\ExampleInstrumentedTest.java,com.chiclaim.processor.ExampleInstrumentedTest,class,3,3,0,3,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,1,0,1,0,0,0,0,21,1,0
