file,class,method,variable,usage
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\PropertyAnimVSTranslateFragment.java,com.chiclaim.customview.animation.basic.PropertyAnimVSTranslateFragment,onClick/1[com.chiclaim.customview.animation.basic.View],textView,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\PropertyAnimVSTranslateFragment.java,com.chiclaim.customview.animation.basic.PropertyAnimVSTranslateFragment,onClick/1[com.chiclaim.customview.animation.basic.View],valueAnimator,4
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\PropertyAnimVSTranslateFragment.java,com.chiclaim.customview.animation.basic.PropertyAnimVSTranslateFragment,initViews/1[com.chiclaim.customview.animation.basic.View],textView,3
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\PropertyAnimVSTranslateFragment.java,com.chiclaim.customview.animation.basic.PropertyAnimVSTranslateFragment,onDestroy/0,valueAnimator,3
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\ObjectAnimatorFragment.java,com.chiclaim.customview.animation.basic.ObjectAnimatorFragment,onClick/1[com.chiclaim.customview.animation.basic.View],viewTarget,6
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\ObjectAnimatorFragment.java,com.chiclaim.customview.animation.basic.ObjectAnimatorFragment,initViews/1[com.chiclaim.customview.animation.basic.View],viewTarget,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\AnimationLayoutChangesFragment.java,com.chiclaim.customview.animation.basic.AnimationLayoutChangesFragment,initViews/1[com.chiclaim.customview.animation.basic.View],layoutTransitionGroup,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\AnimationLayoutChangesFragment.java,com.chiclaim.customview.animation.basic.AnimationLayoutChangesFragment,addButtonView/0,i,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\AnimationLayoutChangesFragment.java,com.chiclaim.customview.animation.basic.AnimationLayoutChangesFragment,addButtonView/0,layoutTransitionGroup,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\AnimationLayoutChangesFragment.java,com.chiclaim.customview.animation.basic.AnimationLayoutChangesFragment,removeButtonView/0,i,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\AnimationLayoutChangesFragment.java,com.chiclaim.customview.animation.basic.AnimationLayoutChangesFragment,removeButtonView/0,layoutTransitionGroup,1
